epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,6296.71,0.0224,0.87991,1.06331,0.94819,0.94577,0.97911,0.4499,0.02281,0.7931,0.94795,0.0068518,0.0068518,0.0068518
161,6332.56,0.02251,0.87847,1.06089,0.94742,0.94544,0.97508,0.44965,0.02282,0.79324,0.94815,0.006832,0.006832,0.006832
162,6368.35,0.02245,0.87796,1.06577,0.94674,0.94603,0.97509,0.44903,0.02285,0.79422,0.94852,0.0068122,0.0068122,0.0068122
163,6404,0.02245,0.88083,1.06478,0.94672,0.94577,0.97493,0.44904,0.02287,0.79506,0.94899,0.0067924,0.0067924,0.0067924
164,6439.85,0.02243,0.87247,1.06343,0.94668,0.94485,0.97501,0.44922,0.02288,0.79535,0.94916,0.0067726,0.0067726,0.0067726
165,6475.92,0.02262,0.8768,1.06285,0.94828,0.94492,0.97516,0.44909,0.02291,0.79553,0.94956,0.0067528,0.0067528,0.0067528
166,6556.59,0.02239,0.86966,1.06714,0.94894,0.94529,0.97516,0.44933,0.0229,0.79465,0.94937,0.006733,0.006733,0.006733
167,6592.35,0.02248,0.87234,1.06551,0.94933,0.9451,0.97516,0.44917,0.02288,0.79332,0.94898,0.0067132,0.0067132,0.0067132
168,6674.39,0.02247,0.87824,1.06153,0.94975,0.94443,0.97475,0.44944,0.0229,0.79274,0.94929,0.0066934,0.0066934,0.0066934
169,6721.64,0.02252,0.87928,1.06451,0.94988,0.94472,0.97478,0.44951,0.02288,0.79222,0.94894,0.0066736,0.0066736,0.0066736
170,6757.96,0.02242,0.87844,1.06514,0.94991,0.94532,0.9748,0.44949,0.02288,0.79202,0.94898,0.0066538,0.0066538,0.0066538
171,6794.83,0.0224,0.87197,1.06199,0.94857,0.9451,0.97478,0.44944,0.0229,0.79251,0.94939,0.006634,0.006634,0.006634
172,6832.07,0.02241,0.87302,1.06536,0.94976,0.94476,0.97485,0.44976,0.0229,0.79249,0.9493,0.0066142,0.0066142,0.0066142
173,6868.1,0.02242,0.86993,1.06108,0.95015,0.94476,0.97479,0.44978,0.0229,0.79237,0.94925,0.0065944,0.0065944,0.0065944
174,6904.07,0.02244,0.86986,1.0639,0.95022,0.94518,0.97508,0.44989,0.02289,0.79163,0.94904,0.0065746,0.0065746,0.0065746
175,6939.76,0.0224,0.87369,1.0622,0.94961,0.94566,0.97499,0.44935,0.0229,0.79194,0.94921,0.0065548,0.0065548,0.0065548
176,6975.11,0.02246,0.87379,1.06513,0.94958,0.9452,0.97452,0.44906,0.0229,0.79192,0.94924,0.006535,0.006535,0.006535
177,7010.51,0.02241,0.87146,1.06311,0.94992,0.94476,0.97451,0.44883,0.02291,0.79224,0.94944,0.0065152,0.0065152,0.0065152
178,7046.18,0.02241,0.87073,1.06325,0.9499,0.94506,0.97446,0.44873,0.02291,0.79206,0.94941,0.0064954,0.0064954,0.0064954
179,7089.55,0.02255,0.87713,1.06112,0.94922,0.94443,0.97442,0.44872,0.02291,0.7918,0.94934,0.0064756,0.0064756,0.0064756
